Bank,Tweet Number,Tweet Date,Week,Quarter,gcp_score,Google Trend,Competitor1,Competitor2,Competitor3,Competitor4,ROA,ROS,Operating Income to Sales,Opearting Income to Assets,Operating Expenses to Sales,Cost of Goods to Sales,"Selling, General and Administrative Expenses to Sales"
CIBC,4846,10/3/2014,153,12,0.300000012,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4847,10/3/2014,153,12,-0.800000012,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4848,10/3/2014,153,12,-0.800000012,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4849,10/3/2014,153,12,0.899999976,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4850,10/3/2014,153,12,-0.600000024,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4851,10/3/2014,153,12,0.400000006,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4852,10/3/2014,153,12,-0.400000006,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4853,10/3/2014,153,12,-0.600000024,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4854,10/3/2014,153,12,0,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4855,10/3/2014,153,12,0.100000001,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4856,10/3/2014,153,12,0.600000024,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4857,10/3/2014,153,12,-0.699999988,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4858,10/3/2014,153,12,-0.200000003,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4859,10/3/2014,153,12,-0.699999988,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4860,10/3/2014,153,12,-0.300000012,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4861,10/4/2014,153,12,0,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4862,10/5/2014,153,12,0,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4863,10/5/2014,153,12,0.200000003,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4864,10/5/2014,153,12,-0.600000024,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4865,10/5/2014,153,12,0.899999976,97,86,92,96,98,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4866,10/6/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4867,10/6/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4868,10/6/2014,154,12,-0.300000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4869,10/6/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4870,10/6/2014,154,12,0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4871,10/6/2014,154,12,-0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4872,10/6/2014,154,12,0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4873,10/6/2014,154,12,-0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4874,10/6/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4875,10/6/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4876,10/7/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4877,10/7/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4878,10/7/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4879,10/7/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4880,10/7/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4881,10/7/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4882,10/7/2014,154,12,0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4883,10/7/2014,154,12,0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4884,10/7/2014,154,12,-0.300000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4885,10/7/2014,154,12,0.899999976,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4886,10/7/2014,154,12,0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4887,10/7/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4888,10/7/2014,154,12,0.899999976,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4889,10/7/2014,154,12,-0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4890,10/8/2014,154,12,-0.300000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4891,10/8/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4892,10/8/2014,154,12,0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4893,10/8/2014,154,12,0.899999976,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4894,10/8/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4895,10/8/2014,154,12,-0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4896,10/8/2014,154,12,0.600000024,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4897,10/8/2014,154,12,0.600000024,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4898,10/8/2014,154,12,0.899999976,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4899,10/8/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4900,10/8/2014,154,12,0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4901,10/8/2014,154,12,0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4902,10/8/2014,154,12,0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4903,10/8/2014,154,12,0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4904,10/8/2014,154,12,-0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4905,10/8/2014,154,12,-0.300000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4906,10/8/2014,154,12,-0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4907,10/8/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4908,10/8/2014,154,12,-0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4909,10/8/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4910,10/8/2014,154,12,-0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4911,10/8/2014,154,12,-0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4912,10/8/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4913,10/8/2014,154,12,-0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4914,10/9/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4915,10/9/2014,154,12,0.300000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4916,10/9/2014,154,12,0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4917,10/10/2014,154,12,0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4918,10/10/2014,154,12,-0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4919,10/10/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4920,10/10/2014,154,12,-0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4921,10/10/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4922,10/11/2014,154,12,-0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4923,10/11/2014,154,12,0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4924,10/11/2014,154,12,-0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4925,10/11/2014,154,12,0.899999976,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4926,10/11/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4927,10/11/2014,154,12,-0.100000001,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4928,10/11/2014,154,12,-0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4929,10/11/2014,154,12,0.600000024,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4930,10/11/2014,154,12,0.899999976,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4931,10/11/2014,154,12,-0.699999988,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4932,10/11/2014,154,12,-0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4933,10/11/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4934,10/11/2014,154,12,-0.800000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4935,10/11/2014,154,12,-0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4936,10/11/2014,154,12,-0.5,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4937,10/11/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4938,10/12/2014,154,12,-0.400000006,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4939,10/12/2014,154,12,0.899999976,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4940,10/12/2014,154,12,0,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4941,10/12/2014,154,12,-0.300000012,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4942,10/12/2014,154,12,-0.200000003,84,78,83,84,86,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4943,10/13/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4944,10/13/2014,155,12,-0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4945,10/14/2014,155,12,0.200000003,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4946,10/14/2014,155,12,-0.200000003,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4947,10/14/2014,155,12,-0.699999988,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4948,10/14/2014,155,12,-0.400000006,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4949,10/15/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4950,10/15/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4951,10/15/2014,155,12,0.100000001,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4952,10/15/2014,155,12,0.899999976,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4953,10/15/2014,155,12,0.100000001,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4954,10/15/2014,155,12,-0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4955,10/15/2014,155,12,-0.300000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4956,10/15/2014,155,12,-0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4957,10/15/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4958,10/15/2014,155,12,-0.100000001,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4959,10/15/2014,155,12,-0.699999988,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4960,10/15/2014,155,12,-0.400000006,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4961,10/16/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4962,10/16/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4963,10/16/2014,155,12,-0.5,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4964,10/16/2014,155,12,-0.699999988,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4965,10/16/2014,155,12,-0.200000003,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4966,10/16/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4967,10/17/2014,155,12,-0.100000001,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4968,10/17/2014,155,12,-0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4969,10/17/2014,155,12,-0.400000006,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4970,10/17/2014,155,12,-0.400000006,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4971,10/17/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4972,10/17/2014,155,12,-0.200000003,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4973,10/17/2014,155,12,0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4974,10/17/2014,155,12,-0.200000003,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4975,10/17/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4976,10/17/2014,155,12,0.899999976,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4977,10/17/2014,155,12,-0.699999988,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4978,10/17/2014,155,12,0.400000006,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4979,10/18/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4980,10/18/2014,155,12,0.699999988,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4981,10/18/2014,155,12,-0.5,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4982,10/18/2014,155,12,0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4983,10/18/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4984,10/18/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4985,10/18/2014,155,12,-0.300000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4986,10/18/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4987,10/18/2014,155,12,-0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4988,10/18/2014,155,12,-0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4989,10/18/2014,155,12,-0.100000001,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4990,10/18/2014,155,12,-0.400000006,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4991,10/18/2014,155,12,0.100000001,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4992,10/18/2014,155,12,-0.200000003,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4993,10/18/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4994,10/18/2014,155,12,-0.699999988,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4995,10/18/2014,155,12,0.200000003,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4996,10/18/2014,155,12,-0.600000024,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4997,10/18/2014,155,12,-0.5,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4998,10/19/2014,155,12,0.300000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,4999,10/19/2014,155,12,0.800000012,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5000,10/19/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5001,10/19/2014,155,12,0.699999988,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5002,10/19/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5003,10/19/2014,155,12,0,81,78,83,84,87,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5004,10/20/2014,156,12,0.300000012,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5005,10/20/2014,156,12,-0.100000001,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5006,10/20/2014,156,12,0.200000003,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5007,10/20/2014,156,12,-0.300000012,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5008,10/20/2014,156,12,-0.400000006,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5009,10/20/2014,156,12,0,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5010,10/20/2014,156,12,-0.300000012,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5011,10/20/2014,156,12,0.400000006,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5012,10/21/2014,156,12,0.200000003,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5013,10/21/2014,156,12,-0.699999988,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5014,10/21/2014,156,12,-0.5,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5015,10/21/2014,156,12,-0.699999988,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5016,10/21/2014,156,12,-0.300000012,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5017,10/21/2014,156,12,-0.5,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5018,10/21/2014,156,12,0.5,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5019,10/21/2014,156,12,-0.200000003,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5020,10/21/2014,156,12,0,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5021,10/21/2014,156,12,0.899999976,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5022,10/21/2014,156,12,0.899999976,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5023,10/21/2014,156,12,0,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5024,10/21/2014,156,12,0,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
CIBC,5025,10/21/2014,156,12,-0.600000024,78,75,77,85,83,0.001949853,0.192619048,0.212380952,0.0021499,0.720714286,0.246666667,0.474047619
